file,ddg,distance,real_motif_ratio
4s0v_receptor_only_dc_aligned_Z1662726236_1_8.pdb,-9.733648,5.718935344832436,0.25
4s0v_receptor_only_dc_aligned_Z1662726236_1_16.pdb,-9.629737,5.999564566163447,0.285714
4s0v_receptor_only_dc_aligned_Z1662726236_5_42.pdb,-9.626497,7.02511552356096,0.571429
4s0v_receptor_only_dc_aligned_Z1662726236_11_15.pdb,-9.620005,6.818973950331101,0.4
4s0v_receptor_only_dc_aligned_Z1662726236_3_7.pdb,-9.617687,4.082928656005957,0.4
4s0v_receptor_only_dc_aligned_Z1662726236_8_2.pdb,-9.590494,4.772849320097265,0.3
4s0v_receptor_only_dc_aligned_Z1662726236_12_15.pdb,-9.568251,7.836396885664605,0.166667
4s0v_receptor_only_dc_aligned_Z1662726236_8_19.pdb,-9.53773,4.7125332892824385,0.285714
4s0v_receptor_only_dc_aligned_Z1662726236_2_22.pdb,-9.515315,4.593582621365151,0.166667
4s0v_receptor_only_dc_aligned_Z1662726236_8_6.pdb,-9.463947,8.453044705350699,0.333333
4s0v_receptor_only_dc_aligned_Z1662726236_2_20.pdb,-9.446095,2.989203143836346,0.222222
4s0v_receptor_only_dc_aligned_Z1662726236_10_23.pdb,-9.412084,7.750921267377162,0.25
4s0v_receptor_only_dc_aligned_Z1662726236_2_27.pdb,-9.392797,8.240921545790583,0.166667
4s0v_receptor_only_dc_aligned_Z1662726236_12_14.pdb,-9.347412,7.142626417632978,0.142857
4s0v_receptor_only_dc_aligned_Z1662726236_2_10.pdb,-9.343244,2.5965559792323356,0.333333
4s0v_receptor_only_dc_aligned_Z1662726236_12_24.pdb,-9.334544,3.748222575077196,0.333333
4s0v_receptor_only_dc_aligned_Z1662726236_1_2.pdb,-9.319346,7.543500450443929,0.5
4s0v_receptor_only_dc_aligned_Z1662726236_6_4.pdb,-9.306244,4.599914838236801,0.285714
4s0v_receptor_only_dc_aligned_Z1662726236_8_4.pdb,-9.291236,7.792066991942537,0.166667
4s0v_receptor_only_dc_aligned_Z1662726236_5_8.pdb,-9.278349,8.35606054352728,0.428571
4s0v_receptor_only_dc_aligned_Z1662726236_8_17.pdb,-9.226558,6.61113638787617,0.5
4s0v_receptor_only_dc_aligned_Z1662726236_2_7.pdb,-9.209693,4.4062606287388055,0.375
4s0v_receptor_only_dc_aligned_Z1662726236_6_9.pdb,-9.17787,5.522542138009451,0.142857
4s0v_receptor_only_dc_aligned_Z1662726236_1_14.pdb,-9.168396,6.520602662100307,0.666667
4s0v_receptor_only_dc_aligned_Z1662726236_10_14.pdb,-9.100921,4.525630935959328,0.333333
4s0v_receptor_only_dc_aligned_Z1662726236_8_30.pdb,-9.014305,5.82241926294641,0.166667
4s0v_receptor_only_dc_aligned_Z1662726236_2_17.pdb,-9.005282,4.433192596802672,0.444444
