file,ddg,distance,real_motif_ratio
4s0v_receptor_only_dc_aligned_PV-001876053561_11_14.pdb,-9.748267,6.271357788216732,0.25
4s0v_receptor_only_dc_aligned_PV-001876053561_3_30.pdb,-9.746695,5.770412353273238,0.285714
4s0v_receptor_only_dc_aligned_PV-001876053561_11_6.pdb,-9.745628,3.739578813395739,0.571429
4s0v_receptor_only_dc_aligned_PV-001876053561_1_7.pdb,-9.740695,4.336077936945756,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_6_19.pdb,-9.740529,1.1465499445798457,0.111111
4s0v_receptor_only_dc_aligned_PV-001876053561_10_16.pdb,-9.729476,3.1268681805264085,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_7_12.pdb,-9.711295,3.9375189589366437,0.142857
4s0v_receptor_only_dc_aligned_PV-001876053561_9_12.pdb,-9.702782,7.143744850396026,0.333333
4s0v_receptor_only_dc_aligned_PV-001876053561_12_21.pdb,-9.700102,8.535253879234967,0.428571
4s0v_receptor_only_dc_aligned_PV-001876053561_11_16.pdb,-9.691461,5.077893725868793,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_6_16.pdb,-9.681969,3.1630032175283325,0.25
4s0v_receptor_only_dc_aligned_PV-001876053561_4_7.pdb,-9.681787,4.44867005553073,0.142857
4s0v_receptor_only_dc_aligned_PV-001876053561_4_15.pdb,-9.678448,3.595904076268008,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_9_7.pdb,-9.675959,4.638610828330812,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_6_24.pdb,-9.671103,7.101120818949557,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_4_26.pdb,-9.652953,6.329597942004787,0.5
4s0v_receptor_only_dc_aligned_PV-001876053561_3_22.pdb,-9.650036,6.0237233110505315,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_7_35.pdb,-9.630256,6.253064860802464,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_11_7.pdb,-9.629862,8.203427750487743,0.333333
4s0v_receptor_only_dc_aligned_PV-001876053561_4_21.pdb,-9.61622,8.410744506634009,0.5
4s0v_receptor_only_dc_aligned_PV-001876053561_7_26.pdb,-9.595377,5.8632721158579315,0.142857
4s0v_receptor_only_dc_aligned_PV-001876053561_10_24.pdb,-9.593351,5.832776832127716,0.285714
4s0v_receptor_only_dc_aligned_PV-001876053561_1_26.pdb,-9.588589,1.8209859756135187,0.125
4s0v_receptor_only_dc_aligned_PV-001876053561_8_4.pdb,-9.585474,8.805890152299284,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_7_18.pdb,-9.583597,2.170974808478352,0.333333
4s0v_receptor_only_dc_aligned_PV-001876053561_10_2.pdb,-9.575611,6.417753983401422,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_7_14.pdb,-9.571363,4.822768686784425,0.285714
4s0v_receptor_only_dc_aligned_PV-001876053561_3_16.pdb,-9.553259,5.77309442418152,0.25
4s0v_receptor_only_dc_aligned_PV-001876053561_7_37.pdb,-9.5522,6.225651111998717,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_2_8.pdb,-9.547502,2.871675523810975,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_7_36.pdb,-9.532873,6.497327081347391,0.5
4s0v_receptor_only_dc_aligned_PV-001876053561_7_44.pdb,-9.513462,4.386906346725617,0.142857
4s0v_receptor_only_dc_aligned_PV-001876053561_6_1.pdb,-9.50631,6.03211106191186,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_10_27.pdb,-9.504715,4.595691016495458,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_11_12.pdb,-9.504699,6.934926835866184,0.333333
4s0v_receptor_only_dc_aligned_PV-001876053561_1_16.pdb,-9.499885,5.989386894393828,0.142857
4s0v_receptor_only_dc_aligned_PV-001876053561_7_38.pdb,-9.497658,3.6212040504853173,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_12_18.pdb,-9.497387,5.266660079075911,0.285714
4s0v_receptor_only_dc_aligned_PV-001876053561_3_28.pdb,-9.497109,5.815327479218912,0.285714
4s0v_receptor_only_dc_aligned_PV-001876053561_7_13.pdb,-9.490685,5.040614973354562,0.333333
4s0v_receptor_only_dc_aligned_PV-001876053561_10_17.pdb,-9.481335,6.305796484205163,0.666667
4s0v_receptor_only_dc_aligned_PV-001876053561_7_22.pdb,-9.474271,1.1241168992869393,0.142857
4s0v_receptor_only_dc_aligned_PV-001876053561_10_14.pdb,-9.470688,3.1913734594868846,0.333333
4s0v_receptor_only_dc_aligned_PV-001876053561_6_7.pdb,-9.467498,5.9859436777034585,0.25
4s0v_receptor_only_dc_aligned_PV-001876053561_6_8.pdb,-9.465436,4.673388405112369,0.333333
4s0v_receptor_only_dc_aligned_PV-001876053561_1_36.pdb,-9.460162,4.392293120548003,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_1_31.pdb,-9.456301,3.4641058755311027,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_1_23.pdb,-9.442145,1.410000824150862,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_11_3.pdb,-9.427612,4.771814088841644,0.285714
4s0v_receptor_only_dc_aligned_PV-001876053561_4_34.pdb,-9.425046,9.32523726048883,0.333333
4s0v_receptor_only_dc_aligned_PV-001876053561_9_22.pdb,-9.418384,4.621615613886308,0.333333
4s0v_receptor_only_dc_aligned_PV-001876053561_9_19.pdb,-9.408383,9.148137854105943,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_6_33.pdb,-9.402886,4.975047477316056,0.285714
4s0v_receptor_only_dc_aligned_PV-001876053561_3_26.pdb,-9.393349,3.754538444135183,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_6_13.pdb,-9.390461,7.0426170296720745,0.333333
4s0v_receptor_only_dc_aligned_PV-001876053561_2_16.pdb,-9.375376,3.465250207868207,0.5
4s0v_receptor_only_dc_aligned_PV-001876053561_6_22.pdb,-9.373867,7.307341217601407,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_7_27.pdb,-9.333094,7.49992239745649,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_11_8.pdb,-9.327734,7.283789927572941,0.333333
4s0v_receptor_only_dc_aligned_PV-001876053561_2_14.pdb,-9.32534,7.27427509569871,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_3_31.pdb,-9.318469,5.709443486513193,0.285714
4s0v_receptor_only_dc_aligned_PV-001876053561_7_25.pdb,-9.308546,5.94535954706238,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_10_29.pdb,-9.305305,5.690885100873114,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_5_10.pdb,-9.303259,5.17101678426278,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_8_15.pdb,-9.30058,5.3082318931794985,0.142857
4s0v_receptor_only_dc_aligned_PV-001876053561_2_9.pdb,-9.298416,3.495096812340429,0.142857
4s0v_receptor_only_dc_aligned_PV-001876053561_6_3.pdb,-9.295926,6.125679191439455,0.333333
4s0v_receptor_only_dc_aligned_PV-001876053561_12_7.pdb,-9.290962,4.009464185528259,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_1_28.pdb,-9.273451,6.864540149732743,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_8_0.pdb,-9.273144,0.8582520748537542,0.25
4s0v_receptor_only_dc_aligned_PV-001876053561_1_35.pdb,-9.259545,8.164875329310712,0.142857
4s0v_receptor_only_dc_aligned_PV-001876053561_1_4.pdb,-9.246533,4.442629143855795,0.1
4s0v_receptor_only_dc_aligned_PV-001876053561_10_6.pdb,-9.242743,4.463976146432712,0.142857
4s0v_receptor_only_dc_aligned_PV-001876053561_5_16.pdb,-9.230604,9.10884565966547,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_6_36.pdb,-9.218846,6.169277951690406,0.125
4s0v_receptor_only_dc_aligned_PV-001876053561_1_24.pdb,-9.206075,4.879885707156659,0.285714
4s0v_receptor_only_dc_aligned_PV-001876053561_1_32.pdb,-9.187018,6.531179590053776,0.5
4s0v_receptor_only_dc_aligned_PV-001876053561_6_9.pdb,-9.186299,5.321285380309753,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_6_35.pdb,-9.182789,6.5569014274940205,0.333333
4s0v_receptor_only_dc_aligned_PV-001876053561_7_46.pdb,-9.16979,3.135173177963968,0.142857
4s0v_receptor_only_dc_aligned_PV-001876053561_6_11.pdb,-9.168633,9.050639840056476,0.5
4s0v_receptor_only_dc_aligned_PV-001876053561_4_5.pdb,-9.133471,1.1766231444505428,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_10_31.pdb,-9.117995,6.807623904835806,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_12_23.pdb,-9.117046,8.51912074122049,0.333333
4s0v_receptor_only_dc_aligned_PV-001876053561_7_29.pdb,-9.100159,5.872783758812536,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_4_8.pdb,-9.098624,4.517784893292978,0.142857
4s0v_receptor_only_dc_aligned_PV-001876053561_11_13.pdb,-9.083274,7.872844534291931,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_4_12.pdb,-9.076668,4.128611854818861,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_6_28.pdb,-9.073219,5.698047237054354,0.285714
4s0v_receptor_only_dc_aligned_PV-001876053561_9_6.pdb,-9.071362,4.747963986069921,0.142857
4s0v_receptor_only_dc_aligned_PV-001876053561_8_5.pdb,-9.06822,5.889864798298091,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_7_3.pdb,-9.063016,2.455445728811353,0.25
4s0v_receptor_only_dc_aligned_PV-001876053561_4_31.pdb,-9.057086,6.73347470312987,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_12_22.pdb,-9.034028,6.834287581410924,0.666667
4s0v_receptor_only_dc_aligned_PV-001876053561_10_22.pdb,-9.028352,6.72031208859627,0.142857
4s0v_receptor_only_dc_aligned_PV-001876053561_2_1.pdb,-9.011946,5.439219437563209,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_11_11.pdb,-9.005395,6.346458925318615,0.142857
