file,ddg,distance
4s0v_receptor_only_dc_aligned_PV-001866100789_9_10.pdb,-13.299823,1.33396494714272
4s0v_receptor_only_dc_aligned_PV-001866100789_11_0.pdb,-13.287217,6.58332588411298
4s0v_receptor_only_dc_aligned_PV-001866100789_6_2.pdb,-13.133444,1.7106099829918922
4s0v_receptor_only_dc_aligned_PV-001866100789_9_2.pdb,-13.105014,7.28096794898784
4s0v_receptor_only_dc_aligned_PV-001866100789_3_2.pdb,-13.09345,2.7184627747342707
4s0v_receptor_only_dc_aligned_PV-001866100789_9_9.pdb,-12.977356,3.724137441407843
4s0v_receptor_only_dc_aligned_PV-001866100789_5_10.pdb,-12.849662,3.3596863839984827
4s0v_receptor_only_dc_aligned_PV-001866100789_9_8.pdb,-12.771114,1.5374305684038816
4s0v_receptor_only_dc_aligned_PV-001866100789_13_1.pdb,-12.600697,1.726934265085165
4s0v_receptor_only_dc_aligned_PV-001866100789_5_1.pdb,-12.598738,1.8259527837602476
4s0v_receptor_only_dc_aligned_PV-001866100789_5_0.pdb,-12.183555,6.708356565192443
4s0v_receptor_only_dc_aligned_PV-001866100789_7_4.pdb,-12.162932,3.502255700276244
4s0v_receptor_only_dc_aligned_PV-001866100789_1_2.pdb,-12.153571,3.6146439359306037
4s0v_receptor_only_dc_aligned_PV-001866100789_6_0.pdb,-12.144521,6.24836394078318
4s0v_receptor_only_dc_aligned_PV-001866100789_6_3.pdb,-12.104116,3.4086594345927903
4s0v_receptor_only_dc_aligned_PV-001866100789_9_1.pdb,-12.036246,1.6740383683174782
4s0v_receptor_only_dc_aligned_PV-001866100789_13_3.pdb,-11.97479,2.9627143721656304
4s0v_receptor_only_dc_aligned_PV-001866100789_14_0.pdb,-11.936426,2.1446476468385294
4s0v_receptor_only_dc_aligned_PV-001866100789_1_3.pdb,-11.074651,7.5682353502272
4s0v_receptor_only_dc_aligned_PV-001866100789_13_0.pdb,-11.008942,1.7661794577736833
4s0v_receptor_only_dc_aligned_PV-001866100789_7_0.pdb,-10.867659,3.426399501927255
4s0v_receptor_only_dc_aligned_PV-001866100789_11_6.pdb,-10.657996,1.4943374781028966
4s0v_receptor_only_dc_aligned_PV-001866100789_14_1.pdb,-10.609599,4.849256461562214
4s0v_receptor_only_dc_aligned_PV-001866100789_7_3.pdb,-10.308874,0.6671940906729178
4s0v_receptor_only_dc_aligned_PV-001866100789_11_3.pdb,-10.223917,3.8287761894852106
4s0v_receptor_only_dc_aligned_PV-001866100789_7_1.pdb,-10.040066,4.1298599888327345
4s0v_receptor_only_dc_aligned_PV-001866100789_11_4.pdb,-9.729634,1.4034468097013093
4s0v_receptor_only_dc_aligned_PV-001866100789_5_6.pdb,-9.415649,2.2779070814558144
4s0v_receptor_only_dc_aligned_PV-001866100789_5_2.pdb,-9.280769,2.1224221720764183
4s0v_receptor_only_dc_aligned_PV-001866100789_9_6.pdb,-9.217739,4.141556159520508
4s0v_receptor_only_dc_aligned_PV-001866100789_7_6.pdb,-9.186332,1.3443077797876524
4s0v_receptor_only_dc_aligned_PV-001866100789_11_5.pdb,-9.165227,1.4869715859728545
4s0v_receptor_only_dc_aligned_PV-001866100789_6_1.pdb,-9.035285,2.7025675202348616
